region,province,district,city_kab_name,sub_district,postal_code
Eastern Indonesia,Sulawesi Tengah,Sulteng,Palu,Palu Selatan,94231
Eastern Indonesia,Sulawesi Tengah,Sulteng,Palu,Palu Selatan,94232
Eastern Indonesia,Sulawesi Tengah,Sulteng,Palu,Palu Selatan,94236
Eastern Indonesia,Sulawesi Tengah,Sulteng,Palu,Palu Timur,94235
Eastern Indonesia,Sulawesi Tengah,Sulteng,Palu,Palu Utara,94146
Eastern Indonesia,Sulawesi Tengah,Sulteng,Palu,Palu Utara,94145
Eastern Indonesia,Sulawesi Tengah,Sulteng,Palu,Palu Utara,94148
Eastern Indonesia,Sulawesi Tengah,Sulteng,Palu,Palu Utara,94147
Eastern Indonesia,Sulawesi Tengah,Sulteng,Palu,Tatanga,94225
Eastern Indonesia,Sulawesi Tengah,Sulteng,Palu,Tatanga,94238
Eastern Indonesia,Sulawesi Tengah,Sulteng,Palu,Tatanga,94239
Eastern Indonesia,Sulawesi Tengah,Sulteng,Palu,Tatanga,94237
Eastern Indonesia,Sulawesi Tengah,Sulteng,Palu,Tawaeli,94142
Eastern Indonesia,Sulawesi Tengah,Sulteng,Palu,Tawaeli,94141
Eastern Indonesia,Sulawesi Tengah,Sulteng,Palu,Tawaeli,94143
Eastern Indonesia,Sulawesi Tengah,Sulteng,Palu,Ulujadi,94228
Eastern Indonesia,Sulawesi Tengah,Sulteng,Palu,Ulujadi,94227
Eastern Indonesia,Sulawesi Tengah,Sulteng,Palu,Ulujadi,94229
Eastern Indonesia,Sulawesi Tengah,Sulteng,Parigi Moutong,Ampibabo,94474
Eastern Indonesia,Sulawesi Tengah,Sulteng,Parigi Moutong,Balinggi,94473
Eastern Indonesia,Sulawesi Tengah,Sulteng,Parigi Moutong,Bolano,94479
Eastern Indonesia,Sulawesi Tengah,Sulteng,Parigi Moutong,Mepanga,94476
Eastern Indonesia,Sulawesi Tengah,Sulteng,Parigi Moutong,Parigi,94471
Eastern Indonesia,Sulawesi Tengah,Sulteng,Parigi Moutong,Sidoan,94475
Eastern Indonesia,Sulawesi Tengah,Sulteng,Poso,Lage,94661
Eastern Indonesia,Sulawesi Tengah,Sulteng,Poso,Lore Barat,94654
Eastern Indonesia,Sulawesi Tengah,Sulteng,Poso,Lore Piore,94653
Eastern Indonesia,Sulawesi Tengah,Sulteng,Poso,Pamona Barat,94664
Eastern Indonesia,Sulawesi Tengah,Sulteng,Poso,Pamona Barat,94663
Eastern Indonesia,Sulawesi Tengah,Sulteng,Poso,Poso Kota,94619
Eastern Indonesia,Sulawesi Tengah,Sulteng,Poso,Poso Kota,94617
Eastern Indonesia,Sulawesi Tengah,Sulteng,Poso,Poso Kota,94618
Eastern Indonesia,Sulawesi Tengah,Sulteng,Poso,Poso Kota Selatan,94614
Eastern Indonesia,Sulawesi Tengah,Sulteng,Poso,Poso Kota Selatan,94613
Eastern Indonesia,Sulawesi Tengah,Sulteng,Poso,Poso Kota Utara,94616
Eastern Indonesia,Sulawesi Tengah,Sulteng,Poso,Poso Kota Utara,94611
Eastern Indonesia,Sulawesi Tengah,Sulteng,Poso,Poso Kota Utara,94615
Eastern Indonesia,Sulawesi Tengah,Sulteng,Poso,Poso Kota Utara,94612
Eastern Indonesia,Sulawesi Tengah,Sulteng,Poso,Poso Pesisir,94652
Eastern Indonesia,Sulawesi Tengah,Sulteng,Sigi,Dolo,94361
Eastern Indonesia,Sulawesi Tengah,Sulteng,Sigi,Gumbasa,94364
Eastern Indonesia,Sulawesi Tengah,Sulteng,Sigi,Kulawi,94363
Eastern Indonesia,Sulawesi Tengah,Sulteng,Sigi,Pipikoro,94112
Eastern Indonesia,Sulawesi Tengah,Sulteng,Tojo Una-Una,Ampana Kota,94683
Eastern Indonesia,Sulawesi Tengah,Sulteng,Tojo Una-Una,Ampana Tete,94684
Eastern Indonesia,Sulawesi Tengah,Sulteng,Tojo Una-Una,Batudaka,94691
Eastern Indonesia,Sulawesi Tengah,Sulteng,Tojo Una-Una,Talatako,94692
Eastern Indonesia,Sulawesi Tengah,Sulteng,Tojo Una-Una,Tojo,94681
Eastern Indonesia,Sulawesi Tengah,Sulteng,Tojo Una-Una,Ulubongka,94682
Eastern Indonesia,Sulawesi Tengah,Sulteng,Toli-Toli,Baolan,94514
Eastern Indonesia,Sulawesi Tengah,Sulteng,Toli-Toli,Baolan,94517
Eastern Indonesia,Sulawesi Tengah,Sulteng,Toli-Toli,Baolan,94515
Eastern Indonesia,Sulawesi Tengah,Sulteng,Toli-Toli,Baolan,94513
Eastern Indonesia,Sulawesi Tengah,Sulteng,Toli-Toli,Baolan,94511
Eastern Indonesia,Sulawesi Tengah,Sulteng,Toli-Toli,Baolan,94512
Eastern Indonesia,Sulawesi Tengah,Sulteng,Toli-Toli,Baolan,94516
Eastern Indonesia,Sulawesi Tengah,Sulteng,Toli-Toli,Basidondo,94552
Eastern Indonesia,Sulawesi Tengah,Sulteng,Toli-Toli,Dako Pamean,94562
Eastern Indonesia,Sulawesi Tengah,Sulteng,Toli-Toli,Dampal Selatan,94554
Eastern Indonesia,Sulawesi Tengah,Sulteng,Toli-Toli,Dampal Utara,94553
Eastern Indonesia,Sulawesi Tengah,Sulteng,Toli-Toli,Galang,94561
Eastern Indonesia,Sulawesi Tengah,Sulteng,Toli-Toli,Lampasio,94518
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bau-Bau,Batupoaro,93721
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bau-Bau,Batupoaro,93722
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bau-Bau,Betoambari,93724
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bau-Bau,Betoambari,93725
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bau-Bau,Bungi,93758
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bau-Bau,Kokalukuna,93716
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bau-Bau,Kokalukuna,93719
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bau-Bau,Kokalukuna,93711
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bau-Bau,Murhum,93727
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bau-Bau,Murhum,93726
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bau-Bau,Sora Walio (Sorowalio),93757
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bau-Bau,Wolio,93714
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bau-Bau,Wolio,93717
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bau-Bau,Wolio,93715
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bau-Bau,Wolio,93712
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bau-Bau,Wolio,93713
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bombana,Kabaena,93781
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bombana,Kabaena Tengah,93783
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bombana,Kepulauan Masaloka Raya,93771
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bombana,Lentarai Jaya S. (Lantari Jaya),93774
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bombana,Poleang,93772
Eastern Indonesia,Sulawesi Tenggara,Sultara,Bombana,Poleang Selatan,93773
Eastern Indonesia,Sulawesi Tenggara,Sultara,Buton,Kapontori,93755
Eastern Indonesia,Sulawesi Tenggara,Sultara,Buton,Lasalimu,93756
Eastern Indonesia,Sulawesi Tenggara,Sultara,Buton,Pasar Wajo,93754
Eastern Indonesia,Sulawesi Tenggara,Sultara,Buton Selatan,Batauga,93752
Eastern Indonesia,Sulawesi Tenggara,Sultara,Buton Selatan,Batu Atas,93753
Eastern Indonesia,Sulawesi Tenggara,Sultara,Buton Tengah,Gu,93761
Eastern Indonesia,Sulawesi Tenggara,Sultara,Buton Tengah,Lakudo,93763
Eastern Indonesia,Sulawesi Tenggara,Sultara,Buton Tengah,Mawasangka,93762
Eastern Indonesia,Sulawesi Tenggara,Sultara,Buton Utara,Bonegunu,93673
Eastern Indonesia,Sulawesi Tenggara,Sultara,Buton Utara,Kulisusu (Kalingsusu/Kalisusu),93672
Eastern Indonesia,Sulawesi Tenggara,Sultara,Buton Utara,Wakorumba Utara,93671
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Abeli,93234
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Abeli,93236
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Abeli,93235
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Abeli,93238
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Abeli,93237
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Baruga,93116
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Kadia,93118
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Kadia,93117
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Kambu,93231
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Kendari,93125
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Kendari,93121
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Kendari,93127
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Kendari,93126
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Kendari,93128
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Kendari,93129
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Kendari Barat,93123
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Kendari Barat,93124
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Kendari Barat,93122
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Mandonga,93112
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Mandonga,93111
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Mandonga,93113
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Poasia,93233
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Poasia,93232
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Puuwatu,93115
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kendari,Puuwatu,93114
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka,Baula,93561
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka,Iwoimendaa,93552
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka,Kolaka,93517
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka,Kolaka,93511
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka,Kolaka,93518
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka,Kolaka,93519
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka,Kolaka,93515
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka,Latambaga,93512
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka,Latambaga,93514
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka,Polinggona,93563
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka,Pomalaa,93562
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka,Samaturu,93915
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka Timur,Aere,93573
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka Timur,Lalolae,93572
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka Timur,Mowewe,93571
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka Timur,Ueesi,93575
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka Utara,Batu Putih,93955
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka Utara,Katoi,93913
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka Utara,Katoi,93916
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka Utara,Katoi,93914
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka Utara,Kodeoha,93957
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka Utara,Lambai,93956
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka Utara,Lasusua,93911
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka Utara,Lasusua,93912
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka Utara,Ngapa,93958
Eastern Indonesia,Sulawesi Tenggara,Sultara,Kolaka Utara,Pakue,93954
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe,Abuki,93452
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe,Amonggedo,93463
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe,Anggaberi,93419
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe,Anggaberi,93418
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe,Anggaberi,93417
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe,Besulutu,93354
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe,Konawe,93461
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe,Lalonggasumeeto,93351
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe,Lambuya,93464
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe,Puriala,93411
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe,Routa,93353
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe,Unaaha,93413
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe,Unaaha,93412
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe,Unaaha,93416
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe,Unaaha,93414
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe,Unaaha,93415
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Kepulauan,Wawonii Barat,93393
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Selatan,Andoolo,93819
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Selatan,Andoolo,93811
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Selatan,Andoolo,93884
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Selatan,Andoolo,93813
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Selatan,Andoolo,93818
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Selatan,Angata,93875
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Selatan,Baito,93883
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Selatan,Buke,93815
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Selatan,Buke,93814
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Selatan,Buke,93816
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Selatan,Buke,93812
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Selatan,Kolono,93395
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Selatan,Konda,93874
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Selatan,Laeya,93881
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Selatan,Lalembuu,93885
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Selatan,Landono,93873
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Selatan,Laonti,93892
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Selatan,Moramo,93891
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Selatan,Ranomeeto,93871
Eastern Indonesia,Sulawesi Tenggara,Sultara,Konawe Utara,Langgikima,93352
Eastern Indonesia,Sulawesi Tenggara,Sultara,Muna,Batalaiwaru (Batalaiworu),93614
Eastern Indonesia,Sulawesi Tenggara,Sultara,Muna,Batukara,93674
Eastern Indonesia,Sulawesi Tenggara,Sultara,Muna,Bone (Bone Tondo),93663
Eastern Indonesia,Sulawesi Tenggara,Sultara,Muna,Duruka,93659
Eastern Indonesia,Sulawesi Tenggara,Sultara,Muna,Duruka,93618
Eastern Indonesia,Sulawesi Tenggara,Sultara,Muna,Kabangka,93664
Eastern Indonesia,Sulawesi Tenggara,Sultara,Muna,Kabawo,93661
Eastern Indonesia,Sulawesi Tenggara,Sultara,Muna,Katobu,93611
Eastern Indonesia,Sulawesi Tenggara,Sultara,Muna,Katobu,93616
Eastern Indonesia,Sulawesi Tenggara,Sultara,Muna,Katobu,93612
Eastern Indonesia,Sulawesi Tenggara,Sultara,Muna,Katobu,93613
Eastern Indonesia,Sulawesi Tenggara,Sultara,Muna,Katobu,93615
Eastern Indonesia,Sulawesi Tenggara,Sultara,Muna,Kontunaga,93658
Eastern Indonesia,Sulawesi Tenggara,Sultara,Muna,Lasalepa,93654
Eastern Indonesia,Sulawesi Tenggara,Sultara,Muna,Tongkuno,93662
Eastern Indonesia,Sulawesi Tenggara,Sultara,Muna,Watopute,93656
Eastern Indonesia,Sulawesi Tenggara,Sultara,Muna Barat,Barangka,93652
Eastern Indonesia,Sulawesi Tenggara,Sultara,Muna Barat,Kusambi,93655
Eastern Indonesia,Sulawesi Tenggara,Sultara,Muna Barat,Sawerigadi,93657
Eastern Indonesia,Sulawesi Tenggara,Sultara,Muna Barat,Tiworo Kepulauan,93653
Eastern Indonesia,Sulawesi Tenggara,Sultara,Wakatobi,Binongko,93794
Eastern Indonesia,Sulawesi Tenggara,Sultara,Wakatobi,Kaledupa,93792
Eastern Indonesia,Sulawesi Tenggara,Sultara,Wakatobi,Tomia,93793
Eastern Indonesia,Sulawesi Tenggara,Sultara,Wakatobi,Wangi-Wangi,93791
Eastern Indonesia,Sulawesi Tenggara,Sultara,Wakatobi,Wangi-Wangi Selatan,93795
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Aertembaga (Bitung Timur),95526
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Aertembaga (Bitung Timur),95521
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Aertembaga (Bitung Timur),95528
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Aertembaga (Bitung Timur),95524
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Aertembaga (Bitung Timur),95529
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Aertembaga (Bitung Timur),95527
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Aertembaga (Bitung Timur),95525
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Girian,95544
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Girian,95542
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Girian,95511
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Girian,95543
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Lembeh Selatan (Bitung Selatan),95552
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Lembeh Selatan (Bitung Selatan),95551
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Lembeh Selatan (Bitung Selatan),95558
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Lembeh Selatan (Bitung Selatan),95556
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Lembeh Selatan (Bitung Selatan),95554
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Lembeh Selatan (Bitung Selatan),95553
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Lembeh Utara,95559
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Lembeh Utara,95555
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Lembeh Utara,95557
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Madidir (Bitung Tengah),95513
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Madidir (Bitung Tengah),95516
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Madidir (Bitung Tengah),95515
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Madidir (Bitung Tengah),95514
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Madidir (Bitung Tengah),95541
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Maesa,95522
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Maesa,95523
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Maesa,95512
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Matuari (Bitung Barat),95545
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Matuari (Bitung Barat),95546
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Matuari (Bitung Barat),95547
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Matuari (Bitung Barat),95539
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Ranowulu (Bitung Utara),95537
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Ranowulu (Bitung Utara),95535
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Ranowulu (Bitung Utara),95533
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Ranowulu (Bitung Utara),95531
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Ranowulu (Bitung Utara),95536
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Ranowulu (Bitung Utara),95538
Eastern Indonesia,Sulawesi Utara,Sulut,Bitung,Ranowulu (Bitung Utara),95532
Eastern Indonesia,Sulawesi Utara,Sulut,Bolaang Mongondow,Bilalang,95751
Eastern Indonesia,Sulawesi Utara,Sulut,Bolaang Mongondow,Bolaang,95752
Eastern Indonesia,Sulawesi Utara,Sulut,Bolaang Mongondow,Dumoga,95772
Eastern Indonesia,Sulawesi Utara,Sulut,Bolaang Mongondow,Dumoga Barat,95773
Eastern Indonesia,Sulawesi Utara,Sulut,Bolaang Mongondow,Lolak,95761
Eastern Indonesia,Sulawesi Utara,Sulut,Bolaang Mongondow,Lolayan,95771
Eastern Indonesia,Sulawesi Utara,Sulut,Bolaang Mongondow,Poigar,95753
Eastern Indonesia,Sulawesi Utara,Sulut,Bolaang Mongondow,Sang Tombolang,95762
Eastern Indonesia,Sulawesi Utara,Sulut,Bolaang Mongondow Selatan,Bolaang Uki,95774
Eastern Indonesia,Sulawesi Utara,Sulut,Bolaang Mongondow Selatan,Pinolosian,95775
Eastern Indonesia,Sulawesi Utara,Sulut,Bolaang Mongondow Timur,Kotabunan,95782
Eastern Indonesia,Sulawesi Utara,Sulut,Bolaang Mongondow Timur,Modayag,95781
Eastern Indonesia,Sulawesi Utara,Sulut,Bolaang Mongondow Utara,Bintauna,95763
Eastern Indonesia,Sulawesi Utara,Sulut,Bolaang Mongondow Utara,Bolang Itang Barat,95764
Eastern Indonesia,Sulawesi Utara,Sulut,Bolaang Mongondow Utara,Kaidipang,95765
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Sangihe,Kendahe,95852
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Sangihe,Kepulauan Marore,95856
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Sangihe,Manganitu,95853
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Sangihe,Manganitu Selatan,95854
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Sangihe,Tabukan Selatan,95858
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Sangihe,Tabukan Tengah,95857
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Sangihe,Tahuna,95811
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Sangihe,Tahuna,95813
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Sangihe,Tahuna,95812
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Sangihe,Tahuna Barat,95818
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Sangihe,Tahuna Barat,95817
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Sangihe,Tahuna Barat,95815
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Sangihe,Tahuna Timur,95814
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Sangihe,Tahuna Timur,95816
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Sangihe,Tamako,95855
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Siau Tagulandang Biaro (Sitaro),Biaro,95864
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Siau Tagulandang Biaro (Sitaro),Siau Barat,95862
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Siau Tagulandang Biaro (Sitaro),Siau Tengah,95861
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Siau Tagulandang Biaro (Sitaro),Tagulandang,95863
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Talaud,Beo,95881
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Talaud,Damao (Damau),95872
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Talaud,Essang,95883
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Talaud,Kalongan,95871
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Talaud,Melonguane,95885
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Talaud,Miangas,95884
Eastern Indonesia,Sulawesi Utara,Sulut,Kepulauan Talaud,Pulutan,95882
Eastern Indonesia,Sulawesi Utara,Sulut,Kotamobagu,Kotamobagu Barat,95715
Eastern Indonesia,Sulawesi Utara,Sulut,Kotamobagu,Kotamobagu Barat,95711
Eastern Indonesia,Sulawesi Utara,Sulut,Kotamobagu,Kotamobagu Barat,95716
Eastern Indonesia,Sulawesi Utara,Sulut,Kotamobagu,Kotamobagu Selatan,95717
Eastern Indonesia,Sulawesi Utara,Sulut,Kotamobagu,Kotamobagu Timur,95719
Eastern Indonesia,Sulawesi Utara,Sulut,Kotamobagu,Kotamobagu Timur,95712
Eastern Indonesia,Sulawesi Utara,Sulut,Kotamobagu,Kotamobagu Timur,95718
Eastern Indonesia,Sulawesi Utara,Sulut,Kotamobagu,Kotamobagu Utara,95713
Eastern Indonesia,Sulawesi Utara,Sulut,Kotamobagu,Kotamobagu Utara,95714
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Bunaken,95231
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Bunaken,95249
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Bunaken Kepulauan,95246
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Malalayang,95115
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Malalayang,95163
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Malalayang,95162
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Malalayang,95161
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Mapanget,95251
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Mapanget,95252
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Mapanget,95254
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Mapanget,95253
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Mapanget,95259
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Mapanget,95258
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Mapanget,95256
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Mapanget,95257
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Paal Dua,95127
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Paal Dua,95129
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Paal Dua,95128
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Sario,95116
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Sario,95114
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Sario,95113
Eastern Indonesia,Sulawesi Utara,Sulut,Manado,Singkil,95232
